AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,1100,State Lottery,154,Madison Lower,4399,Unallocated,1000,Instruction,1128,0,0,1128
10,General Fund,1100,State Lottery,157,Thornhill,1105,Teachers Salaries,1000,Instruction,42806.02,41604.11,0,1201.91
10,General Fund,1100,State Lottery,157,Thornhill,3101,STRS Certificated,1000,Instruction,6968.8,6773.14,0,195.66
10,General Fund,1100,State Lottery,157,Thornhill,3321,Medicare Certificated,1000,Instruction,619.28,601.89,0,17.39
10,General Fund,1100,State Lottery,157,Thornhill,3401,Health & Welfare Certificated,1000,Instruction,6613.58,6660.55,0,-46.97
10,General Fund,1100,State Lottery,157,Thornhill,3501,St Unemploy Ins Certificated,1000,Instruction,21.34,20.78,0,0.56
10,General Fund,1100,State Lottery,157,Thornhill,3601,Workers Comp Certificated,1000,Instruction,2568.42,2496.36,0,72.06
10,General Fund,1100,State Lottery,157,Thornhill,3901,Other Benefits Certificated,1000,Instruction,86.2,83.7,0,2.5
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,1105,Teachers Salaries,1000,Instruction,28883.3,25444.74,0,3438.56
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3101,STRS Certificated,1000,Instruction,6658.4,4142.47,0,2515.93
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3321,Medicare Certificated,1000,Instruction,821.7,368.96,0,452.74
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3401,Health & Welfare Certificated,1000,Instruction,5941.9,3867.9,0,2074
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3501,St Unemploy Ins Certificated,1000,Instruction,51,12.7,0,38.3
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3601,Workers Comp Certificated,1000,Instruction,2404.7,1526.63,0,878.07
10,General Fund,1100,State Lottery,165,Acorn Woodland K-5,3901,Other Benefits Certificated,1000,Instruction,62,52.69,0,9.31
10,General Fund,1100,State Lottery,166,Howard,1105,Teachers Salaries,1000,Instruction,30970.2,30234.23,0,735.97
10,General Fund,1100,State Lottery,166,Howard,3101,STRS Certificated,1000,Instruction,5041.9,4922.07,0,119.83
10,General Fund,1100,State Lottery,166,Howard,3321,Medicare Certificated,1000,Instruction,449.1,438.43,0,10.67
10,General Fund,1100,State Lottery,166,Howard,3401,Health & Welfare Certificated,1000,Instruction,3679.2,3679.2,0,0
10,General Fund,1100,State Lottery,166,Howard,3501,St Unemploy Ins Certificated,1000,Instruction,15.4,15.07,0,0.33
10,General Fund,1100,State Lottery,166,Howard,3601,Workers Comp Certificated,1000,Instruction,1858.2,1814.03,0,44.17
10,General Fund,1100,State Lottery,166,Howard,3901,Other Benefits Certificated,1000,Instruction,60.4,58.79,0,1.61
10,General Fund,1100,State Lottery,168,Carl Munck,1105,Teachers Salaries,1000,Instruction,20191,0,0,20191
10,General Fund,1100,State Lottery,168,Carl Munck,3101,STRS Certificated,1000,Instruction,3287,0,0,3287
10,General Fund,1100,State Lottery,168,Carl Munck,3321,Medicare Certificated,1000,Instruction,293,0,0,293
10,General Fund,1100,State Lottery,168,Carl Munck,3401,Health & Welfare Certificated,1000,Instruction,8695,0,0,8695
10,General Fund,1100,State Lottery,168,Carl Munck,3501,St Unemploy Ins Certificated,1000,Instruction,22,0,0,22
10,General Fund,1100,State Lottery,168,Carl Munck,3601,Workers Comp Certificated,1000,Instruction,1211,0,0,1211
10,General Fund,1100,State Lottery,168,Carl Munck,3901,Other Benefits Certificated,1000,Instruction,25,0,0,25
10,General Fund,1100,State Lottery,168,Carl Munck,4399,Unallocated,1000,Instruction,188,0,0,188
10,General Fund,1100,State Lottery,170,Hoover,1105,Teachers Salaries,1000,Instruction,32421.6,33014.54,0,-592.94
10,General Fund,1100,State Lottery,170,Hoover,3101,STRS Certificated,1000,Instruction,5278.2,5374.75,0,-96.55
10,General Fund,1100,State Lottery,170,Hoover,3321,Medicare Certificated,1000,Instruction,470.1,478.74,0,-8.64
10,General Fund,1100,State Lottery,170,Hoover,3401,Health & Welfare Certificated,1000,Instruction,4752.5,4752.5,0,0
10,General Fund,1100,State Lottery,170,Hoover,3501,St Unemploy Ins Certificated,1000,Instruction,16.2,16.56,0,-0.36
10,General Fund,1100,State Lottery,170,Hoover,3601,Workers Comp Certificated,1000,Instruction,1945.3,1980.91,0,-35.61
10,General Fund,1100,State Lottery,170,Hoover,3901,Other Benefits Certificated,1000,Instruction,65.5,65.85,0,-0.35
10,General Fund,1100,State Lottery,171,Kaiser,1105,Teachers Salaries,1000,Instruction,25993.6,25375.86,0,617.74
10,General Fund,1100,State Lottery,171,Kaiser,3101,STRS Certificated,1000,Instruction,4231.8,4131.25,0,100.55
10,General Fund,1100,State Lottery,171,Kaiser,3321,Medicare Certificated,1000,Instruction,395.15,386.22,0,8.93
10,General Fund,1100,State Lottery,171,Kaiser,3341,PARS Certificated,1000,Instruction,320,0,0,320
10,General Fund,1100,State Lottery,171,Kaiser,3401,Health & Welfare Certificated,1000,Instruction,7521.2,7209.56,0,311.64
10,General Fund,1100,State Lottery,171,Kaiser,3501,St Unemploy Ins Certificated,1000,Instruction,27,12.69,0,14.31
10,General Fund,1100,State Lottery,171,Kaiser,3601,Workers Comp Certificated,1000,Instruction,1559.7,1522.6,0,37.1
10,General Fund,1100,State Lottery,171,Kaiser,3901,Other Benefits Certificated,1000,Instruction,56.55,50.54,0,6.01
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,1105,Teachers Salaries,1000,Instruction,32631.86,32824.54,0,-192.68
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3101,STRS Certificated,1000,Instruction,5312.44,5343.8,0,-31.36
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3321,Medicare Certificated,1000,Instruction,473.11,475.91,0,-2.8
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3401,Health & Welfare Certificated,1000,Instruction,3412.5,3412.5,0,0
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3501,St Unemploy Ins Certificated,1000,Instruction,16.27,16.36,0,-0.09
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3601,Workers Comp Certificated,1000,Instruction,1957.94,1969.51,0,-11.57
10,General Fund,1100,State Lottery,172,Fred T Korematsu Discovery Ac,3901,Other Benefits Certificated,1000,Instruction,60.71,60.29,0,0.42
10,General Fund,1100,State Lottery,175,Manzanita Seed,1105,Teachers Salaries,1000,Instruction,69386.5,70043.01,0,-656.51
10,General Fund,1100,State Lottery,175,Manzanita Seed,3321,Medicare Certificated,1000,Instruction,1006.1,1015.62,0,-9.52
10,General Fund,1100,State Lottery,175,Manzanita Seed,3401,Health & Welfare Certificated,1000,Instruction,7499.1,7499.1,0,0
10,General Fund,1100,State Lottery,175,Manzanita Seed,3501,St Unemploy Ins Certificated,1000,Instruction,34.7,35.01,0,-0.31
10,General Fund,1100,State Lottery,175,Manzanita Seed,3901,Other Benefits Certificated,1000,Instruction,132,131.73,0,0.27
10,General Fund,1100,State Lottery,177,Esperanza Academy,1105,Teachers Salaries,1000,Instruction,38391.1,37507.92,0,883.18
10,General Fund,1100,State Lottery,177,Esperanza Academy,3101,STRS Certificated,1000,Instruction,6250.1,6106.34,0,143.76
10,General Fund,1100,State Lottery,177,Esperanza Academy,3321,Medicare Certificated,1000,Instruction,561.61,543.85,0,17.76
10,General Fund,1100,State Lottery,177,Esperanza Academy,3401,Health & Welfare Certificated,1000,Instruction,5025.43,3552.32,0,1473.11
10,General Fund,1100,State Lottery,177,Esperanza Academy,3501,St Unemploy Ins Certificated,1000,Instruction,36,18.74,0,17.26
10,General Fund,1100,State Lottery,177,Esperanza Academy,3601,Workers Comp Certificated,1000,Instruction,2303.43,2250.42,0,53.01
10,General Fund,1100,State Lottery,177,Esperanza Academy,3901,Other Benefits Certificated,1000,Instruction,70.33,68.38,0,1.95
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,1105,Teachers Salaries,1000,Instruction,47167.1,46027.76,0,1139.34
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3101,STRS Certificated,1000,Instruction,7679.1,7493.27,0,185.83
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3321,Medicare Certificated,1000,Instruction,685.22,667.39,0,17.83
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3401,Health & Welfare Certificated,1000,Instruction,7115.63,5313.01,0,1802.62
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3501,St Unemploy Ins Certificated,1000,Instruction,45,22.99,0,22.01
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3601,Workers Comp Certificated,1000,Instruction,2830.9,2761.62,0,69.28
10,General Fund,1100,State Lottery,178,Bridges Academy @ Melrose,3901,Other Benefits Certificated,1000,Instruction,89.06,82.66,0,6.4
10,General Fund,1100,State Lottery,179,Manzanita Community School,1105,Teachers Salaries,1000,Instruction,44737,0,0,44737
10,General Fund,1100,State Lottery,179,Manzanita Community School,3101,STRS Certificated,1000,Instruction,7283,0,0,7283
10,General Fund,1100,State Lottery,179,Manzanita Community School,3321,Medicare Certificated,1000,Instruction,649,0,0,649
10,General Fund,1100,State Lottery,179,Manzanita Community School,3401,Health & Welfare Certificated,1000,Instruction,11791,0,0,11791
10,General Fund,1100,State Lottery,179,Manzanita Community School,3501,St Unemploy Ins Certificated,1000,Instruction,48,0,0,48
10,General Fund,1100,State Lottery,179,Manzanita Community School,3601,Workers Comp Certificated,1000,Instruction,2684,0,0,2684
10,General Fund,1100,State Lottery,179,Manzanita Community School,3901,Other Benefits Certificated,1000,Instruction,36,0,0,36
10,General Fund,1100,State Lottery,179,Manzanita Community School,4399,Unallocated,1000,Instruction,6,0,0,6
10,General Fund,1100,State Lottery,181,Encompass Small School,1105,Teachers Salaries,1000,Instruction,32168,31565.19,0,602.81
10,General Fund,1100,State Lottery,181,Encompass Small School,3101,STRS Certificated,1000,Instruction,5241.95,5138.86,0,103.09
10,General Fund,1100,State Lottery,181,Encompass Small School,3321,Medicare Certificated,1000,Instruction,468.74,457.71,0,11.03
10,General Fund,1100,State Lottery,181,Encompass Small School,3401,Health & Welfare Certificated,1000,Instruction,8513.4,8513.4,0,0
10,General Fund,1100,State Lottery,181,Encompass Small School,3501,St Unemploy Ins Certificated,1000,Instruction,16.16,15.78,0,0.38
10,General Fund,1100,State Lottery,181,Encompass Small School,3601,Workers Comp Certificated,1000,Instruction,1939.57,1893.92,0,45.65
10,General Fund,1100,State Lottery,181,Encompass Small School,3901,Other Benefits Certificated,1000,Instruction,64.89,62.96,0,1.93
10,General Fund,1100,State Lottery,181,Encompass Small School,4399,Unallocated,1000,Instruction,684.29,0,0,684.29
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,1105,Teachers Salaries,1000,Instruction,33493,33771.76,0,-278.76
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3101,STRS Certificated,1000,Instruction,5453,5497.95,0,-44.95
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3301,Social Security Certificated,1000,Instruction,1417,0,0,1417
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3321,Medicare Certificated,1000,Instruction,486,489.67,0,-3.67
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3401,Health & Welfare Certificated,1000,Instruction,3314,3313.91,0,0.09
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3501,St Unemploy Ins Certificated,1000,Instruction,36,16.93,0,19.07
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3601,Workers Comp Certificated,1000,Instruction,2010,2026.31,0,-16.31
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,3901,Other Benefits Certificated,1000,Instruction,67.09,67.5,0,-0.41
10,General Fund,1100,State Lottery,182,Martin Luther King Jr. K-3,4399,Unallocated,1000,Instruction,465.91,0,0,465.91
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,1105,Teachers Salaries,1000,Instruction,21464.92,21786.62,0,-321.7
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3101,STRS Certificated,1000,Instruction,3494.43,3546.79,0,-52.36
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3321,Medicare Certificated,1000,Instruction,311.27,315.92,0,-4.65
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3401,Health & Welfare Certificated,1000,Instruction,1417.66,1417.66,0,0
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3501,St Unemploy Ins Certificated,1000,Instruction,10.74,10.89,0,-0.15
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3601,Workers Comp Certificated,1000,Instruction,1287.88,1307.18,0,-19.3
10,General Fund,1100,State Lottery,183,Prep Literary Acad/cultural Ex,3901,Other Benefits Certificated,1000,Instruction,37.94,38.03,0,-0.09
10,General Fund,1100,State Lottery,186,International Community School,1105,Teachers Salaries,1000,Instruction,27266,26632.67,0,633.33
10,General Fund,1100,State Lottery,186,International Community School,3101,STRS Certificated,1000,Instruction,4438.9,4335.81,0,103.09
10,General Fund,1100,State Lottery,186,International Community School,3321,Medicare Certificated,1000,Instruction,395.4,386.21,0,9.19
10,General Fund,1100,State Lottery,186,International Community School,3401,Health & Welfare Certificated,1000,Instruction,9058.3,9058.3,0,0
10,General Fund,1100,State Lottery,186,International Community School,3501,St Unemploy Ins Certificated,1000,Instruction,13.7,13.36,0,0.34
10,General Fund,1100,State Lottery,186,International Community School,3601,Workers Comp Certificated,1000,Instruction,1636,1598.01,0,37.99
10,General Fund,1100,State Lottery,186,International Community School,3901,Other Benefits Certificated,1000,Instruction,53,51.62,0,1.38
10,General Fund,1100,State Lottery,190,Think College Now,1105,Teachers Salaries,1000,Instruction,33174,30458.02,0,2715.98
10,General Fund,1100,State Lottery,190,Think College Now,3101,STRS Certificated,1000,Instruction,5401,4958.66,0,442.34
10,General Fund,1100,State Lottery,190,Think College Now,3321,Medicare Certificated,1000,Instruction,481,441.52,0,39.48
10,General Fund,1100,State Lottery,190,Think College Now,3401,Health & Welfare Certificated,1000,Instruction,4692,4482.63,0,209.37
10,General Fund,1100,State Lottery,190,Think College Now,3501,St Unemploy Ins Certificated,1000,Instruction,36,15.28,0,20.72
10,General Fund,1100,State Lottery,190,Think College Now,3601,Workers Comp Certificated,1000,Instruction,1990,1827.48,0,162.52
10,General Fund,1100,State Lottery,190,Think College Now,3901,Other Benefits Certificated,1000,Instruction,81,62.3,0,18.7
10,General Fund,1100,State Lottery,191,Sankofa Academy,1105,Teachers Salaries,1000,Instruction,16303,10991.46,0,5311.54
10,General Fund,1100,State Lottery,191,Sankofa Academy,3101,STRS Certificated,1000,Instruction,2654,1241.25,0,1412.75
10,General Fund,1100,State Lottery,191,Sankofa Academy,3301,Social Security Certificated,1000,Instruction,0,208.74,0,-208.74
10,General Fund,1100,State Lottery,191,Sankofa Academy,3321,Medicare Certificated,1000,Instruction,236,159.41,0,76.59
10,General Fund,1100,State Lottery,191,Sankofa Academy,3341,PARS Certificated,1000,Instruction,0,188.73,0,-188.73
10,General Fund,1100,State Lottery,191,Sankofa Academy,3401,Health & Welfare Certificated,1000,Instruction,5177,2099.99,0,3077.01
10,General Fund,1100,State Lottery,191,Sankofa Academy,3501,St Unemploy Ins Certificated,1000,Instruction,17,5.48,0,11.52
10,General Fund,1100,State Lottery,191,Sankofa Academy,3601,Workers Comp Certificated,1000,Instruction,978,659.47,0,318.53
10,General Fund,1100,State Lottery,191,Sankofa Academy,3901,Other Benefits Certificated,1000,Instruction,14,14.24,0,-0.24
10,General Fund,1100,State Lottery,191,Sankofa Academy,4399,Unallocated,1000,Instruction,422,0,0,422
10,General Fund,1100,State Lottery,192,Rise,1105,Teachers Salaries,1000,Instruction,28784.31,28167.36,0,616.95
10,General Fund,1100,State Lottery,192,Rise,3101,STRS Certificated,1000,Instruction,4681.93,4581.51,0,100.42
10,General Fund,1100,State Lottery,192,Rise,3321,Medicare Certificated,1000,Instruction,417.32,408.39,0,8.93
10,General Fund,1100,State Lottery,192,Rise,3401,Health & Welfare Certificated,1000,Instruction,4156.8,4156.52,0,0.28
10,General Fund,1100,State Lottery,192,Rise,3501,St Unemploy Ins Certificated,1000,Instruction,14.41,14.12,0,0.29
10,General Fund,1100,State Lottery,192,Rise,3601,Workers Comp Certificated,1000,Instruction,1727.02,1690.02,0,37
10,General Fund,1100,State Lottery,192,Rise,3901,Other Benefits Certificated,1000,Instruction,59.86,58.34,0,1.52
10,General Fund,1100,State Lottery,193,Reach Academy,1105,Teachers Salaries,1000,Instruction,40308.84,39353.2,0,955.64
10,General Fund,1100,State Lottery,193,Reach Academy,3101,STRS Certificated,1000,Instruction,6562.27,6406.69,0,155.58
10,General Fund,1100,State Lottery,193,Reach Academy,3321,Medicare Certificated,1000,Instruction,584.47,570.62,0,13.85
10,General Fund,1100,State Lottery,193,Reach Academy,3401,Health & Welfare Certificated,1000,Instruction,6709.7,6709.7,0,0
10,General Fund,1100,State Lottery,193,Reach Academy,3501,St Unemploy Ins Certificated,1000,Instruction,20.18,19.7,0,0.48
10,General Fund,1100,State Lottery,193,Reach Academy,3601,Workers Comp Certificated,1000,Instruction,2418.57,2361.23,0,57.34
10,General Fund,1100,State Lottery,193,Reach Academy,3901,Other Benefits Certificated,1000,Instruction,86.44,84.36,0,2.08
10,General Fund,1100,State Lottery,201,Claremont Middle,1105,Teachers Salaries,1000,Instruction,48887.87,48012.85,0,875.02
10,General Fund,1100,State Lottery,201,Claremont Middle,3101,STRS Certificated,1000,Instruction,7958.94,7816.4,0,142.54
10,General Fund,1100,State Lottery,201,Claremont Middle,3321,Medicare Certificated,1000,Instruction,709.01,696.28,0,12.73
10,General Fund,1100,State Lottery,201,Claremont Middle,3401,Health & Welfare Certificated,1000,Instruction,14085.7,14085.56,0,0.14
10,General Fund,1100,State Lottery,201,Claremont Middle,3501,St Unemploy Ins Certificated,1000,Instruction,24.46,24.06,0,0.4
10,General Fund,1100,State Lottery,201,Claremont Middle,3601,Workers Comp Certificated,1000,Instruction,2933.25,2880.75,0,52.5
10,General Fund,1100,State Lottery,201,Claremont Middle,3901,Other Benefits Certificated,1000,Instruction,100.92,99,0,1.92
10,General Fund,1100,State Lottery,203,Frick Middle,1105,Teachers Salaries,1000,Instruction,19965,11394.2,0,8570.8
10,General Fund,1100,State Lottery,203,Frick Middle,3101,STRS Certificated,1000,Instruction,3250,1854.94,0,1395.06
10,General Fund,1100,State Lottery,203,Frick Middle,3321,Medicare Certificated,1000,Instruction,290,165.2,0,124.8
10,General Fund,1100,State Lottery,203,Frick Middle,3401,Health & Welfare Certificated,1000,Instruction,5620,1681.41,0,3938.59
10,General Fund,1100,State Lottery,203,Frick Middle,3501,St Unemploy Ins Certificated,1000,Instruction,21,5.7,0,15.3
10,General Fund,1100,State Lottery,203,Frick Middle,3601,Workers Comp Certificated,1000,Instruction,1198,683.61,0,514.39
10,General Fund,1100,State Lottery,203,Frick Middle,3901,Other Benefits Certificated,1000,Instruction,35,22.11,0,12.89
10,General Fund,1100,State Lottery,203,Frick Middle,4399,Unallocated,1000,Instruction,730,0,0,730
10,General Fund,1100,State Lottery,204,West Oakland Middle,1105,Teachers Salaries,1000,Instruction,19984,16641.22,0,3342.78
10,General Fund,1100,State Lottery,204,West Oakland Middle,3101,STRS Certificated,1000,Instruction,2884,2709.18,0,174.82
10,General Fund,1100,State Lottery,204,West Oakland Middle,3321,Medicare Certificated,1000,Instruction,290,241.3,0,48.7
10,General Fund,1100,State Lottery,204,West Oakland Middle,3401,Health & Welfare Certificated,1000,Instruction,4620,1748.37,0,2871.63
10,General Fund,1100,State Lottery,204,West Oakland Middle,3501,St Unemploy Ins Certificated,1000,Instruction,21,8.31,0,12.69
10,General Fund,1100,State Lottery,204,West Oakland Middle,3601,Workers Comp Certificated,1000,Instruction,1199,998.42,0,200.58
10,General Fund,1100,State Lottery,204,West Oakland Middle,3901,Other Benefits Certificated,1000,Instruction,49,28.98,0,20.02
10,General Fund,1100,State Lottery,206,Bret Harte Middle,1105,Teachers Salaries,1000,Instruction,57811,55902.77,0,1908.23
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3101,STRS Certificated,1000,Instruction,9412,9100.99,0,311.01
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3321,Medicare Certificated,1000,Instruction,838,810.66,0,27.34
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3401,Health & Welfare Certificated,1000,Instruction,15241,15215.75,0,25.25
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3501,St Unemploy Ins Certificated,1000,Instruction,62,27.88,0,34.12
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3601,Workers Comp Certificated,1000,Instruction,3469,3354.23,0,114.77
10,General Fund,1100,State Lottery,206,Bret Harte Middle,3901,Other Benefits Certificated,1000,Instruction,119,110.21,0,8.79
10,General Fund,1100,State Lottery,206,Bret Harte Middle,4399,Unallocated,1000,Instruction,482,0,0,482
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,1105,Teachers Salaries,1000,Instruction,80018.74,78110.71,0,1908.03
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3101,STRS Certificated,1000,Instruction,13027.24,12716.44,0,310.8
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3321,Medicare Certificated,1000,Instruction,1161.38,1132.72,0,28.66
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3401,Health & Welfare Certificated,1000,Instruction,19879.2,14943.07,0,4936.13
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3501,St Unemploy Ins Certificated,1000,Instruction,84,39.02,0,44.98
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3601,Workers Comp Certificated,1000,Instruction,4804.73,4686.74,0,117.99
10,General Fund,1100,State Lottery,210,Edna Brewer Middle,3901,Other Benefits Certificated,1000,Instruction,158.71,149.96,0,8.75
10,General Fund,1100,State Lottery,211,Montera Middle,1105,Teachers Salaries,1000,Instruction,73016.53,80560.29,0,-7543.76
10,General Fund,1100,State Lottery,211,Montera Middle,3101,STRS Certificated,1000,Instruction,11887.08,12964.09,0,-1077.01
10,General Fund,1100,State Lottery,211,Montera Middle,3321,Medicare Certificated,1000,Instruction,1058.75,1168.12,0,-109.37
10,General Fund,1100,State Lottery,211,Montera Middle,3401,Health & Welfare Certificated,1000,Instruction,19709.81,17868.4,0,1841.41
10,General Fund,1100,State Lottery,211,Montera Middle,3501,St Unemploy Ins Certificated,1000,Instruction,78,44.98,0,33.02
10,General Fund,1100,State Lottery,211,Montera Middle,3601,Workers Comp Certificated,1000,Instruction,4381.04,4833.7,0,-452.66
10,General Fund,1100,State Lottery,211,Montera Middle,3901,Other Benefits Certificated,1000,Instruction,135.24,225.97,0,-90.73
10,General Fund,1100,State Lottery,211,Montera Middle,4399,Unallocated,1000,Instruction,758.55,0,0,758.55
10,General Fund,1100,State Lottery,212,Roosevelt Middle,1105,Teachers Salaries,1000,Instruction,51234.47,50017.16,0,1217.31
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3101,STRS Certificated,1000,Instruction,8341.03,8142.85,0,198.18
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3321,Medicare Certificated,1000,Instruction,743,725.3,0,17.7
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3401,Health & Welfare Certificated,1000,Instruction,18273.1,7386.2,0,10886.9
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3501,St Unemploy Ins Certificated,1000,Instruction,54,25.02,0,28.98
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3601,Workers Comp Certificated,1000,Instruction,3074.07,3001.04,0,73.03
10,General Fund,1100,State Lottery,212,Roosevelt Middle,3901,Other Benefits Certificated,1000,Instruction,110.33,102.68,0,7.65
10,General Fund,1100,State Lottery,213,Westlake Middle,1105,Teachers Salaries,1000,Instruction,37079.5,36199.15,0,880.35
10,General Fund,1100,State Lottery,213,Westlake Middle,3101,STRS Certificated,1000,Instruction,6036.5,5893.21,0,143.29
10,General Fund,1100,State Lottery,213,Westlake Middle,3321,Medicare Certificated,1000,Instruction,537.61,524.86,0,12.75
10,General Fund,1100,State Lottery,213,Westlake Middle,3401,Health & Welfare Certificated,1000,Instruction,4104.8,4104.8,0,0
10,General Fund,1100,State Lottery,213,Westlake Middle,3501,St Unemploy Ins Certificated,1000,Instruction,18.52,18.09,0,0.43
10,General Fund,1100,State Lottery,213,Westlake Middle,3601,Workers Comp Certificated,1000,Instruction,2224.79,2171.96,0,52.83
10,General Fund,1100,State Lottery,213,Westlake Middle,3901,Other Benefits Certificated,1000,Instruction,70.95,69.03,0,1.92
10,General Fund,1100,State Lottery,215,Madison Middle,1105,Teachers Salaries,1000,Instruction,74006.56,72254.36,0,1752.2
10,General Fund,1100,State Lottery,215,Madison Middle,3101,STRS Certificated,1000,Instruction,12048.28,11763.01,0,285.27
10,General Fund,1100,State Lottery,215,Madison Middle,3321,Medicare Certificated,1000,Instruction,1073.14,1047.71,0,25.43
10,General Fund,1100,State Lottery,215,Madison Middle,3401,Health & Welfare Certificated,1000,Instruction,19884,19884,0,0
10,General Fund,1100,State Lottery,215,Madison Middle,3501,St Unemploy Ins Certificated,1000,Instruction,37.01,36.13,0,0.88
10,General Fund,1100,State Lottery,215,Madison Middle,3601,Workers Comp Certificated,1000,Instruction,4440.37,4335.26,0,105.11
10,General Fund,1100,State Lottery,215,Madison Middle,3901,Other Benefits Certificated,1000,Instruction,136.98,133.25,0,3.73
10,General Fund,1100,State Lottery,217,Oakland School Of Language,1105,Teachers Salaries,1000,Instruction,13892,3087.7,0,10804.3
10,General Fund,1100,State Lottery,217,Oakland School Of Language,3101,STRS Certificated,1000,Instruction,2262,502.66,0,1759.34
10,General Fund,1100,State Lottery,217,Oakland School Of Language,3321,Medicare Certificated,1000,Instruction,201,44.82,0,156.18
10,General Fund,1100,State Lottery,217,Oakland School Of Language,3501,St Unemploy Ins Certificated,1000,Instruction,15,1.53,0,13.47
10,General Fund,1100,State Lottery,217,Oakland School Of Language,3601,Workers Comp Certificated,1000,Instruction,834,185.27,0,648.73
10,General Fund,1100,State Lottery,217,Oakland School Of Language,4399,Unallocated,1000,Instruction,1374,0,0,1374
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,1105,Teachers Salaries,1000,Instruction,37908,37288.29,0,619.71
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3101,STRS Certificated,1000,Instruction,6171.5,6070.59,0,100.91
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3321,Medicare Certificated,1000,Instruction,549.62,540.66,0,8.96
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3401,Health & Welfare Certificated,1000,Instruction,8762.2,8762.19,0,0.01
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3501,St Unemploy Ins Certificated,1000,Instruction,18.94,18.62,0,0.32
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3601,Workers Comp Certificated,1000,Instruction,2274.5,2237.32,0,37.18
10,General Fund,1100,State Lottery,221,Elmhurst Community Prep,3901,Other Benefits Certificated,1000,Instruction,67.43,65.86,0,1.57
10,General Fund,1100,State Lottery,224,Alliance Academy,1105,Teachers Salaries,1000,Instruction,33333,31784.83,0,1548.17
10,General Fund,1100,State Lottery,224,Alliance Academy,3101,STRS Certificated,1000,Instruction,5427,5174.59,0,252.41
10,General Fund,1100,State Lottery,224,Alliance Academy,3321,Medicare Certificated,1000,Instruction,483,460.91,0,22.09
